30 31
0.095344216	0.043740325	0.041127015	0.045491200	0.081537940	0.059393842	0.078241788	0.075240225	0.040862221	0.043279976	0.036221791	0.047638040	0.064892605	0.19394486	0.25052556	0.29923171	0.28083089	0.14031677	0.13686246	0.079832204	0.088591263	0.11013615	0.25379968	0.28321242	0.32619819	0.31880113	0.17738487	0.21106024	0.24994096	0.17888156	0.19679239
0.15471828	0.16777788	0.18599282	0.18770321	0.20315722	0.13748975	0.13337328	0.12532111	0.13610309	0.16178471	0.17666346	0.19370018	0.19208118	0.19845515	0.13624677	0.13575919	0.12326180	0.13499890	0.30422398	0.32667887	0.34985387	0.34763265	0.35749087	0.26934102	0.26526901	0.24669486	0.26675063	0.32535720	0.32110921	0.32219800	0.32004911
0.083595335	0.053351820	0.060433067	0.065568648	0.14174969	0.066434033	0.069468334	0.066694751	0.058826953	0.094536476	0.082823142	0.11861081	0.13412747	0.25776845	0.10794859	0.10485300	0.088613033	0.065213315	0.17372940	0.13539276	0.17658405	0.19457005	0.31787902	0.17053880	0.17193456	0.15393907	0.12360575	0.21868831	0.20626718	0.17315422	0.16470546
0.051895991	0.032120299	0.026623564	0.021642312	0.043281920	0.033350270	0.040586401	0.084844135	0.18984713	0.35035440	0.19574875	0.070225395	0.030798132	0.041435577	0.020459505	0.021006357	0.023848830	0.027320793	0.35916048	0.21911237	0.096467830	0.052419800	0.084210157	0.053647920	0.061513472	0.10840347	0.21190479	0.16329214	0.13737270	0.15850773	0.12860951
0.11982074	0.14746587	0.13239384	0.16078363	0.18672994	0.15448558	0.16787076	0.17962183	0.13888189	0.11942240	0.16040590	0.14507383	0.18916385	0.21187927	0.17799664	0.19203168	0.21013196	0.14726929	0.23722865	0.30010223	0.27323270	0.33168361	0.35835084	0.31696594	0.33728796	0.36093730	0.28147846	0.33062753	0.33137262	0.32787439	0.32869950
0.33271068	0.093538262	0.039411638	0.020445948	0.029514210	0.010257215	0.013747056	0.024062268	0.021416202	0.028349230	0.013507673	0.013693474	0.012354464	0.038955931	0.029004922	0.064697020	0.20472322	0.32635599	0.34086660	0.10688815	0.053102944	0.032769404	0.067930408	0.039208218	0.078170389	0.21959276	0.33328164	0.14535367	0.16852374	0.13578238	0.14989853
0.012634491	0.0091952439 0.018589083	0.025864832	0.18825024	0.18675566	0.35395524	0.37043190	0.23906000	0.12080272	0.027696135	0.020370731	0.014247744	0.054176722	0.010461753	0.011153500	0.012056204	0.0070399255	0.13247903	0.036887370	0.038942348	0.040112004	0.23235622	0.19388351	0.35688064	0.37287214	0.24523635	0.18740891	0.18092959	0.21151482	0.19783667
0.041410539	0.039603669	0.062169489	0.11479551	0.31371269	0.25943476	0.21756856	0.11876794	0.057996288	0.050614655	0.028908541	0.029572170	0.031067401	0.12430175	0.049079720	0.036733184	0.030547587	0.026138542	0.091614299	0.068458900	0.091696493	0.14400603	0.35106331	0.28543130	0.24437435	0.14769125	0.084027886	0.14904216	0.14589852	0.21126251	0.20486659
0.071091950	0.028013542	0.075454347	0.048979964	0.31028077	0.064539857	0.13249643	0.28966811	0.11520859	0.22613001	0.043096270	0.058933850	0.020637231	0.077501222	0.0067023579	0.012770999	0.029081253	0.015603308	0.27137336	0.071052305	0.13384478	0.069595143	0.34206969	0.071041003	0.14468995	0.30966881	0.13041659	0.18380252	0.16291761	0.19980213	0.18121964
0.36596683	0.30958104	0.15394597	0.049610745	0.043957129	0.013260247	0.013637536	0.015685685	0.015364989	0.028429788	0.018050613	0.014673596	0.011098428	0.020614885	0.025281899	0.018197874	0.035746448	0.11709218	0.37121165	0.31752464	0.16641320	0.060654756	0.064411558	0.038493328	0.031819042	0.051341772	0.13211055	0.13775054	0.15431663	0.13335523	0.15631050
0.021225752	0.017203091	0.028503852	0.048538633	0.18846780	0.10497752	0.045031492	0.024748381	0.015631419	0.019818349	0.014066191	0.020458713	0.037833188	0.36201757	0.33394635	0.044793431	0.023553520	0.015550938	0.041032135	0.031269163	0.048962869	0.086186111	0.38745883	0.36965311	0.089797087	0.048301779	0.031182380	0.13158357	0.13112918	0.13587710	0.13580297
0.34150553	0.21340768	0.067289948	0.027106043	0.029166443	0.025386441	0.028869811	0.067268781	0.19078659	0.34609139	0.15611207	0.046935689	0.025703402	0.027630769	0.022547398	0.024916729	0.051067472	0.14971192	0.39754134	0.31691796	0.11284053	0.052803010	0.056795228	0.047930147	0.053775560	0.11734202	0.29860106	0.17068946	0.17282192	0.16948453	0.17271140
0.060378257	0.024811964	0.044420183	0.036722854	0.17790872	0.055537548	0.048706822	0.057778060	0.030661501	0.062286641	0.024218297	0.043259054	0.032219440	0.21002926	0.044075087	0.032816276	0.049355842	0.025763094	0.11809052	0.048911266	0.087419719	0.068552308	0.29402158	0.097171389	0.081226461	0.10637020	0.056276824	0.12074260	0.12337884	0.10254777	0.10496899
0.16320854	0.12749317	0.10637666	0.12519780	0.20490324	0.15877187	0.10575639	0.12135135	0.11304687	0.16756438	0.14771485	0.12937889	0.16174290	0.27694437	0.21862179	0.12700538	0.14302514	0.12416305	0.31610221	0.27049038	0.23450227	0.28063405	0.38530785	0.34770116	0.23220210	0.26125824	0.23592578	0.30393782	0.30381286	0.30095094	0.29998735
0.14811632	0.10556822	0.12070797	0.12444252	0.21121983	0.091271542	0.15485053	0.13769080	0.11737484	0.15205573	0.11784653	0.14389941	0.15627025	0.26548481	0.10745195	0.19500980	0.15652004	0.12541036	0.29122227	0.22241594	0.26110241	0.27546093	0.38408625	0.19870460	0.32993028	0.28809932	0.24113843	0.29505897	0.29386395	0.29336676	0.29246479
0.14208066	0.21927956	0.32782382	0.30397761	0.27209479	0.050436977	0.040528663	0.032747313	0.017785937	0.020990519	0.012183245	0.017707964	0.016546717	0.036895316	0.065757751	0.022973333	0.027500588	0.041222312	0.16099705	0.22924471	0.33443528	0.31025726	0.28942961	0.11364396	0.063464053	0.060234092	0.058973368	0.16903117	0.17889999	0.19759144	0.21849200
0.10940556	0.10006001	0.097647764	0.10630385	0.15666880	0.11748940	0.12272914	0.11370066	0.11311553	0.11824954	0.10539117	0.10456897	0.11536501	0.16399664	0.12363967	0.12780997	0.11713031	0.11103568	0.22175106	0.20276915	0.19984400	0.21789786	0.29326442	0.23407418	0.24253260	0.22566769	0.21985303	0.22798353	0.22779866	0.25645739	0.25775772
0.25955269	0.14149125	0.21539554	0.12822044	0.29824150	0.053897664	0.075241134	0.10600040	0.057599846	0.13215294	0.041401837	0.063021809	0.033424918	0.12950028	0.022055862	0.043830074	0.097462103	0.079410084	0.33808059	0.18114820	0.27042201	0.16071068	0.35348067	0.075675704	0.11895592	0.20206322	0.13668230	0.19974580	0.22486301	0.20583996	0.23564577
0.057814311	0.046783246	0.051598925	0.063721098	0.12564558	0.076185748	0.069392771	0.053993367	0.047166955	0.057578567	0.052502144	0.071042486	0.11787791	0.37644827	0.34923992	0.14141911	0.078068055	0.056381118	0.11516070	0.099258453	0.12256793	0.18048039	0.39052621	0.37315550	0.20775886	0.13196735	0.10349905	0.20186020	0.20166355	0.20463045	0.20464745
0.34568122	0.25614640	0.16210669	0.10449952	0.11096487	0.067225613	0.066088237	0.076382756	0.079148546	0.10056920	0.072197832	0.063521087	0.055612322	0.092864417	0.076856114	0.10840654	0.18902899	0.28099346	0.37259459	0.30397671	0.21814004	0.15858713	0.19885363	0.14291231	0.17169194	0.24837787	0.32485768	0.22650938	0.27595660	0.22806664	0.27829891
0.17452088	0.12100723	0.10855079	0.10286678	0.13699642	0.14169340	0.17525607	0.20483160	0.18202390	0.18917961	0.13489233	0.12245391	0.11225965	0.15281351	0.15752517	0.19543663	0.21881010	0.19114733	0.33004248	0.24919623	0.22786272	0.21400695	0.28126711	0.28733924	0.33456135	0.36439592	0.33712673	0.30624929	0.31186616	0.30861297	0.31110331
0.065631449	0.053284902	0.060466360	0.044037305	0.073537387	0.046152893	0.063920066	0.10632175	0.16360131	0.31831998	0.31623682	0.27493316	0.15234618	0.14568412	0.049876172	0.045849107	0.048087336	0.045236465	0.34224162	0.33838642	0.31168124	0.19225591	0.20930165	0.095543504	0.10938084	0.15280837	0.20275900	0.25841615	0.21477918	0.24083012	0.20729496
0.10492543	0.11253425	0.13348033	0.14909630	0.18768650	0.093046166	0.091849990	0.087677777	0.088927120	0.10964525	0.13703650	0.19364212	0.24912153	0.28290829	0.14087901	0.12459949	0.11167759	0.10115959	0.21322934	0.24584086	0.30698094	0.35316923	0.37599498	0.23175699	0.21588355	0.19877179	0.18970065	0.28009176	0.27239898	0.27436581	0.27211055
0.15497774	0.12046343	0.11783753	0.14030416	0.20529988	0.18401161	0.18025202	0.11903203	0.17235069	0.15705413	0.12929961	0.13155952	0.15732606	0.22524077	0.20177501	0.20130417	0.12629038	0.18193981	0.30262092	0.24764010	0.24783511	0.29020104	0.37153420	0.35282898	0.35166651	0.24475196	0.33745533	0.32506871	0.32567009	0.32194847	0.32195893
0.042528480	0.026476773	0.028703010	0.026535545	0.093950763	0.069123432	0.15449192	0.32833070	0.34562063	0.34704569	0.14016819	0.071828201	0.033041511	0.042959772	0.019250406	0.022730444	0.034146406	0.030235641	0.35885763	0.16399585	0.10033295	0.059568029	0.13535492	0.088147826	0.17609142	0.34500104	0.35663363	0.21529666	0.19796801	0.22598788	0.20175788
0.10729784	0.10312716	0.15052161	0.17127013	0.20652755	0.17484631	0.15970498	0.12440800	0.10021452	0.10784198	0.11172786	0.18766084	0.21196595	0.27222878	0.22442004	0.20536745	0.14602987	0.11298694	0.21469624	0.21420263	0.32487217	0.35104695	0.38333136	0.36028770	0.34143791	0.26711184	0.21288706	0.31735411	0.31570265	0.31303799	0.31237534
0.10436351	0.083151363	0.085164964	0.10570320	0.20373085	0.18962595	0.20945555	0.18923523	0.12708239	0.10612573	0.094159245	0.099461682	0.12401857	0.24039961	0.23314752	0.24687301	0.21054900	0.13248602	0.20949291	0.17720979	0.18439515	0.22836290	0.37145180	0.36238486	0.37627646	0.35696819	0.25558534	0.29663888	0.29999474	0.29631111	0.29589042
0.10299724	0.10657617	0.13587730	0.19952103	0.31577900	0.25170976	0.21954784	0.15266012	0.10930569	0.10521105	0.093675777	0.099170059	0.11989710	0.16672960	0.11849754	0.12345266	0.10417501	0.092192456	0.20634806	0.19912073	0.23218992	0.30301714	0.38234454	0.33534133	0.31960467	0.25178692	0.20058744	0.28320900	0.28236172	0.29049352	0.28956392
0.055383440	0.053494535	0.070285425	0.13350995	0.31499961	0.23634204	0.15776064	0.081586190	0.055380061	0.057930555	0.054698467	0.074625038	0.13507567	0.32028499	0.24139369	0.15433839	0.083509535	0.057819188	0.11324299	0.10817435	0.14484453	0.25900629	0.39577502	0.37047297	0.29134133	0.16474003	0.11311381	0.23470788	0.23429015	0.22800413	0.22725216
0.086049914	0.073807418	0.075976707	0.10012118	0.15602027	0.11415242	0.11691162	0.090617612	0.081547283	0.088388383	0.096050568	0.12167120	0.20264979	0.34064427	0.28244373	0.24182233	0.14463820	0.10329773	0.17417142	0.16962013	0.19718239	0.29272151	0.38764772	0.35442305	0.33234146	0.23315638	0.18444467	0.27448878	0.27398443	0.27403769	0.27375740
